ID de la réponse,Date de soumission,Dernière page,Langue de départ,Tête de série,Dans quel type d'établissement exercez-vous votre activité ?,Dans quel type d'établissement exercez-vous votre activité ? [Autre],Où réalisez-vous votre activité en lien avec les données de recherche ? [Laboratoire / unité / équipe de recherche],Où réalisez-vous votre activité en lien avec les données de recherche ? [Infrastructure de recherche],"Où réalisez-vous votre activité en lien avec les données de recherche ? [Service central d'appui (par exemple Direction de la recherche, DSI, SCD, …)]",Où réalisez-vous votre activité en lien avec les données de recherche ? [Service déconcentré d'appui (par exemple une cellule décentralisée d’une direction centrale dans une délégation ou un centre)],"Où réalisez-vous votre activité en lien avec les données de recherche ? [Direction de l'établissement (par exemple DGS, Vice-Président.e, Chargé.e de mission, …)]",Où réalisez-vous votre activité en lien avec les données de recherche ? [Autre],Sur quel domaine thématique réalisez-vous votre activité sur les données ?,Sur quel domaine thématique réalisez-vous votre activité sur les données ? [Autre],"Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Planification, plan de gestion de données]","Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Collecte, création, stockage]","Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Analyse, traitement, calcul]",Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Préparation du dépôt (structuration et description)],Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Dépôt],Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Ouverture ou partage (accès restreint)],Sur quelle(s) partie(s) du cycle de vie des données intervenez-vous ? [Réutilisation],Quelles sont les activités qu'implique votre travail sur les données ? [Superviser l’ensemble du cycle de vie],Quelles sont les activités qu'implique votre travail sur les données ? [Coordonner les activités de gestion et diffusion des données],Quelles sont les activités qu'implique votre travail sur les données ? [Garantir la qualité des données et leur conformité de diffusion par rapport aux cadres législatifs],Quelles sont les activités qu'implique votre travail sur les données ? [Décrire et mettre en œuvre le protocole d’obtention des données initiales – brutes],"Quelles sont les activités qu'implique votre travail sur les données ? [Nettoyer, affiner, convertir et décrire les données brutes (par des métadonnées scientifiques)]","Quelles sont les activités qu'implique votre travail sur les données ? [Structurer les données et les outils pour la collecte, le stockage et le traitement]","Quelles sont les activités qu'implique votre travail sur les données ? [Analyser, représenter, modéliser, prédire (statistiques, algorithmes, machine learning) ]","Quelles sont les activités qu'implique votre travail sur les données ? [Créer, structurer, décrire les jeux de données validés (ou aide à création, structuration, description)]","Quelles sont les activités qu'implique votre travail sur les données ? [Renseigner les métadonnées documentaires (contributeurs, établissements, licences, financeurs projets, …)]",Quelles sont les activités qu'implique votre travail sur les données ? [Choisir (ou aider au choix de) l’entrepôt],Quelles sont les activités qu'implique votre travail sur les données ? [Déposer les jeux de données],Quelles sont les activités qu'implique votre travail sur les données ? [Assurer la mise à jour des versions de jeux de données],Quelles sont les activités qu'implique votre travail sur les données ? [Publier en accès ouvert ou en partage restreint],Quelles sont les activités qu'implique votre travail sur les données ? [Accompagner la découverte des données],Quelles sont les activités qu'implique votre travail sur les données ? [Découvrir les données],Comment intervenez-vous sur ces activités ? [Garantir la qualité des données et leur conformité de diffusion par rapport aux cadres législatifs],Comment intervenez-vous sur ces activités ? [Décrire et mettre en œuvre le protocole d’obtention des données initiales – brutes],"Comment intervenez-vous sur ces activités ? [Nettoyer, affiner, convertir et décrire les données brutes (par des métadonnées scientifiques)]","Comment intervenez-vous sur ces activités ? [Structurer les données et les outils pour la collecte, le stockage et le traitement]","Comment intervenez-vous sur ces activités ? [Analyser, représenter, modéliser, prédire (statistiques, algorithmes, machine learning) ]","Comment intervenez-vous sur ces activités ? [Créer, structurer, décrire les jeux de données validés (ou aide à création, structuration, description)]","Comment intervenez-vous sur ces activités ? [Renseigner les métadonnées documentaires (contributeurs, établissements, licences, financeurs projets, …)]",Comment intervenez-vous sur ces activités ? [Choisir (ou aider au choix de) l’entrepôt],Comment intervenez-vous sur ces activités ? [Déposer les jeux de données],Comment intervenez-vous sur ces activités ? [Assurer la mise à jour des versions de jeux de données],Comment intervenez-vous sur ces activités ? [Publier en accès ouvert ou en partage restreint],Comment intervenez-vous sur ces activités ? [Accompagner la découverte des données],Comment intervenez-vous sur ces activités ? [Découvrir les données],Quel est le poids de chaque activité dans votre travail ? [Superviser l’ensemble du cycle de vie],Quel est le poids de chaque activité dans votre travail ? [Coordonner les activités de gestion et diffusion des données],Quel est le poids de chaque activité dans votre travail ? [Garantir la qualité des données et leur conformité de diffusion par rapport aux cadres législatifs],Quel est le poids de chaque activité dans votre travail ? [Décrire et mettre en œuvre le protocole d’obtention des données initiales – brutes],"Quel est le poids de chaque activité dans votre travail ? [Nettoyer, affiner, convertir et décrire les données brutes (par des métadonnées scientifiques)]","Quel est le poids de chaque activité dans votre travail ? [Structurer les données et les outils pour la collecte, le stockage et le traitement]","Quel est le poids de chaque activité dans votre travail ? [Analyser, représenter, modéliser, prédire (statistiques, algorithmes, machine learning) ]","Quel est le poids de chaque activité dans votre travail ? [Créer, structurer, décrire les jeux de données validés (ou aide à création, structuration, description)]","Quel est le poids de chaque activité dans votre travail ? [Renseigner les métadonnées documentaires (contributeurs, établissements, licences, financeurs projets, …)]",Quel est le poids de chaque activité dans votre travail ? [Choisir (ou aider au choix de) l’entrepôt],Quel est le poids de chaque activité dans votre travail ? [Déposer les jeux de données],Quel est le poids de chaque activité dans votre travail ? [Assurer la mise à jour des versions de jeux de données],Quel est le poids de chaque activité dans votre travail ? [Publier en accès ouvert ou en partage restreint],Quel est le poids de chaque activité dans votre travail ? [Accompagner la découverte des données],Quel est le poids de chaque activité dans votre travail ? [Découvrir les données],"Sur quels types de données travaillez-vous ? [Données de capteurs, données haut débit]",Sur quels types de données travaillez-vous ? [Données d'observation],Sur quels types de données travaillez-vous ? [Données expérimentales],"Sur quels types de données travaillez-vous ? [Données de modélisation, de simulation]","Sur quels types de données travaillez-vous ? [Données d'enquête, statistiques…]",Sur quels types de données travaillez-vous ? [Données du Web (réseaux sociaux…)],Sur quels types de données travaillez-vous ? [Texte (dont documents OCRisés)],Sur quels types de données travaillez-vous ? [Vidéo],Sur quels types de données travaillez-vous ? [Son],Sur quels types de données travaillez-vous ? [Image (dont archives numérisées)],Sur quels types de données travaillez-vous ? [Autre],Quel est votre niveau de diplôme ?,Quel est votre niveau de diplôme ? [Autre],Quel est le domaine de votre formation initiale ?,Quel est le domaine de votre formation initiale ? [Autre],Vous êtes-vous formé à la gestion et la diffusion des données de recherche ?  [Formation diplômante],Vous êtes-vous formé à la gestion et la diffusion des données de recherche ?  [Formation certifiante non diplômante],"Vous êtes-vous formé à la gestion et la diffusion des données de recherche ?  [Formation intra- ou inter-établissement (ANF, École thématique, Urfist, réseau métier…)]",Vous êtes-vous formé à la gestion et la diffusion des données de recherche ?  [Autoformation],"Quels postes, fonctions ou responsabilités significatifs avez-vous occupés dans l'enseignement supérieur et/ou la recherche, du plus récent au plus ancien ? [Intitulé du poste le plus récent]","Quels postes, fonctions ou responsabilités significatifs avez-vous occupés dans l'enseignement supérieur et/ou la recherche, du plus récent au plus ancien ? [Intitulé du poste précédent]...86","Quels postes, fonctions ou responsabilités significatifs avez-vous occupés dans l'enseignement supérieur et/ou la recherche, du plus récent au plus ancien ? [Intitulé du poste précédent]...87","Quels postes, fonctions ou responsabilités significatifs avez-vous occupés dans l'enseignement supérieur et/ou la recherche, du plus récent au plus ancien ? [Intitulé du poste précédent]...88","Quels postes, fonctions ou responsabilités significatifs avez-vous occupés dans l'enseignement supérieur et/ou la recherche, du plus récent au plus ancien ? [Intitulé du poste précédent]...89",Quelle est votre catégorie d'emploi actuel ?,Précisez votre catégorie...91,Précisez votre catégorie...92,Précisez votre branche d'activité.,Précisez votre branche d'activité. [Autre],"Dans le cadre de votre activité sur les données, sur quels réseaux ou communautés vous appuyez-vous ?",Sur quelles activités auriez-vous besoin d'une formation ? [Superviser l’ensemble du cycle de vie],Sur quelles activités auriez-vous besoin d'une formation ? [Coordonner les activités de gestion et diffusion des données],Sur quelles activités auriez-vous besoin d'une formation ? [Garantir la qualité des données et leur conformité de diffusion par rapport aux cadres législatifs],Sur quelles activités auriez-vous besoin d'une formation ? [Décrire et mettre en œuvre le protocole d’obtention des données initiales – brutes],"Sur quelles activités auriez-vous besoin d'une formation ? [Nettoyer, affiner, convertir et décrire les données brutes (par des métadonnées scientifiques)]","Sur quelles activités auriez-vous besoin d'une formation ? [Structurer les données et les outils pour la collecte, le stockage et le traitement]","Sur quelles activités auriez-vous besoin d'une formation ? [Analyser, représenter, modéliser, prédire (statistiques, algorithmes, machine learning) ]","Sur quelles activités auriez-vous besoin d'une formation ? [Créer, structurer, décrire les jeux de données validés (ou aide à création, structuration, description)]","Sur quelles activités auriez-vous besoin d'une formation ? [Renseigner les métadonnées documentaires (contributeurs, établissements, licences, financeurs projets, …)]",Sur quelles activités auriez-vous besoin d'une formation ? [Choisir (ou aider au choix de) l’entrepôt],Sur quelles activités auriez-vous besoin d'une formation ? [Déposer les jeux de données],Sur quelles activités auriez-vous besoin d'une formation ? [Assurer la mise à jour des versions de jeux de données],Sur quelles activités auriez-vous besoin d'une formation ? [Publier en accès ouvert ou en partage restreint],"Sur quelles activités auriez-vous besoin d'une formation ? [Faire un état des lieux des données existantes, des vocabulaires, standards et infrastructures…]",Sur quelles activités auriez-vous besoin d'une formation ? [Autre],Sous quel intitulé présentez-vous votre poste actuel ?,Votre établissement/organisme a-t-il formalisé une organisation des activités ou des rôles sur les données à l'échelle de l'établissement ou de différentes structures ?,"Vous pouvez décrire ici les éléments relatifs à cette formalisation, fournir un lien ou indiquer toute autre information."
638,1980-01-01T00:00:00Z,4,fr,1560246399,Université,,Oui,Oui,Non,Non,Non,,Sciences humaines et sociales,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je coordonne,Je réalise,Je réalise,Je réalise,Je coordonne,Je réalise,Je réalise,Important,Important,Modéré,Modéré,Important,Important,Très important,Modéré,Important,Modéré,Modéré,Important,Modéré,Important,Important,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,,Bac+8,,Sciences humaines et sociales,,Non,Non,"Oui, à mon initiative","Oui, à mon initiative",Enseignant-chercheur,Responsable du département d'une IR*,Direction de département (Université),Chargé de recherche contractuel,,Chercheur / Enseignant-chercheur (y compris doctorant et contractuel),Maître de Conférences / Chargé(e) de recherche ou assimilé,,,,"IR* Porgedo, Equipex+, PUD, MSH",Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,Enseignant-chercheur en sciences humaines et sociales,,
639,1980-01-01T00:00:00Z,4,fr,882657005,Organisme de recherche,,Oui,Non,Oui,Non,Non,,Biologie et santé,,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Je coordonne,,,,,Je coordonne,Je réalise,Je coordonne,Je coordonne,,,,,Important,Modéré,Modéré,,,,,Modéré,Important,Modéré,Modéré,,,,,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,,Bac+5,,Science du numérique et mathématiques,,"Oui, à mon initiative",Non,"Oui, à mon initiative","Oui, à mon initiative",Animateur Science Ouverte,Data Manager,Administrateur SI,Expérimentateur en biologie végétale,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Informatique, Statistiques et Calcul Scientifique",,"RDA, RDO/RDS INRAE, Couperin, DoraNUM CNRS",Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,Data manager/Data steward Animateur,Oui,"Plateforme dédiée à la science ouverte OSCAR, réseaux des référents données Opérationnel et Stratégiques, site web pour la science ouverte"
641,1980-01-01T00:00:00Z,4,fr,1906810805,Université,,Non,Non,Oui,Non,Non,,Sciences humaines et sociales,,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,,,,,,,,Je coordonne,,,,Je coordonne,,Important,Important,,,,,,,,Modéré,,,,Faible,,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,,Bac+5,,Sciences humaines et sociales,,Non,Non,"Oui, à mon initiative","Oui, à mon initiative",Responsable du service des données de la recherche,Responsable de la communication externe,Responsable de la bibliothèque de musique,,,Personnel d'appui / soutien à la recherche,,Catégorie A,Personnels des bibliothèques,,"réseau des ateliers de la donnée, réseau de mon établissement, gtso données couperin, coso",Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,Responsable du service des données de la recherche,Oui,"Au sein du département recherche du SCD, le service des données de la recherche compte 2 personnes : une bibliothécaire chargée des données et un ingénieur en traitement de données : https://www.bu.univ-rennes2.fr/page/organigramme-du-scd-luniversite-rennes-2
Ce service coordonne également l'atelier de la donnée du site, qui fonctionne sous forme de guichet unique et rassemble un ensemble d'experts sur le territoire : https://socle.univ-rennes2.fr/contact-assistance/contacts-assistance/ardoise
"
642,1980-01-01T00:00:00Z,4,fr,1909441952,Organisme de recherche,,Oui,Oui,Non,Non,Non,,Biologie et santé,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,,,,,,Je coordonne,Je coordonne,Je réalise,Je réalise,,Je réalise,,,Modéré,,,,,,,Modéré,Modéré,Modéré,Important,,Important,,,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,Bac+8,,Biologie et santé,,Non,Non,"Oui, à mon initiative","Oui, à mon initiative",Coordinateur d'infrastructure,Directeur de recherche,,,,Chercheur / Enseignant-chercheur (y compris doctorant et contractuel),Professeur(e) / Directeur(trice) de Recherche ou assimilé,,,,infrastructure de recherche,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,,Coordinateur d'infrastructure,Oui,
645,1980-01-01T00:00:00Z,4,fr,1938844533,Université,,Non,Non,Non,Non,Non,Maison des Sciences de l'Homme,Sciences humaines et sociales,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Oui,Oui,Je réalise,,,Je coordonne,,,Je réalise,Je réalise,,,Je réalise,Je coordonne,Je coordonne,Modéré,Modéré,,,,Très important,,,Très important,Important,,,,,,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,,Bac+5,,Sciences et technologies de l’information et de la communication,,Non,Non,"Oui, à mon initiative","Oui, à mon initiative",Conservatrice à la bibliothèque universitaire,Chargée des collections,Responsable de la bibliothèque numérique de la BU de l'UCA,,,Personnel d'appui / soutien à la recherche,,Catégorie A,Sciences humaines et sociales,,"Abes, réseau des MSH, humanum,",Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,,Responsable de l'information scientifique et technique,,
648,1980-01-01T00:00:00Z,4,fr,1581581081,Autre,GIP (bibliothèque MESR),Non,Non,Non,Non,Non,Service d'informatique documentaire,Sciences humaines et sociales,,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Je réalise,,,Je coordonne,,Je réalise,,,Je réalise,,,Je réalise,,,Très important,Important,,,Très important,,Modéré,,,Faible,,,Modéré,,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Métadonnées bibliographiques,Bac+5,,Sciences humaines et sociales,,"Oui, à mon initiative","Oui, à mon initiative",Non,"Oui, à mon initiative",Administrateur fonctionnel de SIGB,Enseignant contractuel de langues,,,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Information, Documentation, Médiation, Edition",,,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,,Administrateur fonctionnel SIGB,,
649,1980-01-01T00:00:00Z,4,fr,1814178438,Université,,Non,Non,Oui,Non,Non,,Plusieurs/tous les domaines,,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,,,,,,,,Je réalise,,,,,,,,,,,,,,,Modéré,,,,,,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,,Bac+5,,"Environnement, agronomie, écologie",,Non,Non,"Oui, à mon initiative","Oui, à mon initiative",Responsable des services  aux chercheurs,Responsable en édition numérique,,,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Information, Documentation, Médiation, Edition",,réseau des ateliers de la donnée,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,,Responsable des services aux chercheurs,Non,
650,1980-01-01T00:00:00Z,4,fr,2039813303,Organisme de recherche,,Oui,Non,Non,Non,Non,,Sciences du système Terre et de l'univers,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Je réalise,,Je réalise,Je réalise,,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,,,Très important,Important,,Faible,Important,,Important,Modéré,Faible,Faible,Faible,Important,Important,,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,,Bac+5,,Science du numérique et mathématiques,,Non,Non,"Oui, à mon initiative",Non,Architecte de système d'information,Administratrice de système d'information,Administratrice de système d'information,,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Informatique, Statistiques et Calcul Scientifique",,"Réseau SIST (CNRS), réseau RBDD, réseau des ateliers de la donnée",Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,Gestionnaire de données d'observation,Non,
655,1980-01-01T00:00:00Z,4,fr,124378234,Organisme de recherche,,Non,Non,Oui,Non,Non,,Plusieurs/tous les domaines,,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,,,,Je coordonne,,,,,,,,,,Très important,Modéré,,,,Modéré,,,,,,,,,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,,Bac+8,,Biologie et santé,,Non,Non,Non,"Oui, à mon initiative",Chargé d'ingénierie des projets de Recherche,Manager R&D,,,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Gestion et pilotage, Partenariat, Affaires juridiques",,GT Données universitaires / Opidor,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,Responsable du pôle d'ingénierie des projets de recherche,Oui,"modèle de PGD, procédure et logigramme des acteurs de la données (appui et gestion) au sein de l'établissement"
657,1980-01-01T00:00:00Z,4,fr,1450258064,Université,,Oui,Non,Non,Non,Non,,Sciences humaines et sociales,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Très important,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,,Bac+8,,Sciences humaines et sociales,,Non,Non,Non,"Oui, à mon initiative",Professeures des universités,,,,,Chercheur / Enseignant-chercheur (y compris doctorant et contractuel),Professeur(e) / Directeur(trice) de Recherche ou assimilé,,,,"Humanum, Corli, MSHB",Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,,"coordinatrice projet locaux, nationaux, et européens",,
658,1980-01-01T00:00:00Z,4,fr,1877742272,Université,,Oui,Non,Non,Non,Non,,"Environnement, agronomie, écologie",,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,,,Je réalise,Je réalise,Je réalise,,,,Je coordonne,,,,Je réalise,,,,,Important,Important,Très important,,,,Important,,,,Modéré,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,,Bac+8,,Sciences humaines et sociales,,Non,Non,"Oui, à l'initiative de mon établissement","Oui, à mon initiative",Responsable de master,Directeur de laboratoire,,,,Chercheur / Enseignant-chercheur (y compris doctorant et contractuel),Professeur(e) / Directeur(trice) de Recherche ou assimilé,,,,infrastructure de recherche,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,,Enseignant-chercheur,Oui,- FAIR
660,1980-01-01T00:00:00Z,4,fr,1833752832,Autre,EPIC,Non,Oui,Oui,Non,Non,EPIC,Plusieurs/tous les domaines,,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Je réalise,Je coordonne,Je coordonne,Je réalise,,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,,Je réalise,,Très important,,Très important,Important,Important,Très important,,Très important,Important,Important,Modéré,,,Très important,,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,,Bac+5,,"Environnement, agronomie, écologie",,Non,Non,Non,"Oui, à mon initiative",Ingénieure qualité des données,,,,,Personnel d'appui / soutien à la recherche,,Catégorie A,Autre,,"RDA, Réseau sist, IR DataTerra, ...",Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,,Administration des vocabulaires et Qualité des données,Non,
664,1980-01-01T00:00:00Z,4,fr,2003481212,Université,,Non,Non,Oui,Non,Non,,Plusieurs/tous les domaines,,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Je coordonne,,,Je coordonne,,,Je réalise,Je réalise,Je réalise,,Je coordonne,,,,Modéré,Modéré,,,Modéré,,,Modéré,Modéré,Modéré,,Modéré,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,"tout, potentiellement",Bac+5,,Sciences et technologies de l’information et de la communication,,Non,Non,"Oui, à mon initiative","Oui, à mon initiative","Responsable du département d'informatique documentaire, bibliothèque universitaire",,,,,Personnel d'appui / soutien à la recherche,,Catégorie A,Personnels des bibliothèques,,"Ateliers de la donnée, Couperin, ADBU",Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,,"Service d'informatique documentaire, dont l'appui à la recherche",Non,
665,1980-01-01T00:00:00Z,4,fr,2064458099,Organisme de recherche,,Oui,Non,Non,Non,Non,,Sciences du système Terre et de l'univers,,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,,Je coordonne,,Je réalise,,,,,,,,,,,,,Modéré,,Très important,,,,,,,,,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,Bac+8,,Physique nucléaire et des hautes énergies,,Non,Non,Non,"Oui, à mon initiative",Directeur de Recherche CEA,Chercheur CEA,,,,Chercheur / Enseignant-chercheur (y compris doctorant et contractuel),Professeur(e) / Directeur(trice) de Recherche ou assimilé,,,,infrastructure de recherche,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,Astrpophysicien des particules,Non,
666,1980-01-01T00:00:00Z,4,fr,1347809578,Organisme de recherche,,Oui,Non,Non,Non,Non,,Biologie et santé,,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,,Je réalise,,Je réalise,,,,,,,,,,,,,Très important,,Très important,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,données de séquençage (génomique),Bac+8,,Biologie et santé,,Non,Non,Non,Non,Ingénieur de recherche en bio-informatique (actuelle),Ingénieur de recherche en bio-informatique (pdt 7ans),Ingénieur de recherche en biologie (génomique),,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Informatique, Statistiques et Calcul Scientifique",,infrastructure de recherche,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,structures de calcul et moyen d'accés,"Ingénieur biologiste en analyse de données issues du séquençage haut débit (scRNA-seq, ChIP-seq, BS-seq,...)",,
667,1980-01-01T00:00:00Z,4,fr,421231640,Organisme de recherche,,Oui,Non,Non,Non,Non,,"Environnement, agronomie, écologie",,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Je coordonne,Je coordonne,Je réalise,Je réalise,,,,,,,,,,,Faible,Modéré,Important,Faible,Modéré,,,,,,,,,,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,Bac+5,,"Environnement, agronomie, écologie",,Non,Non,"Oui, à mon initiative","Oui, à mon initiative",ingénieur d'étude,ingénieur d'étude,,,,Personnel d'appui / soutien à la recherche,,Catégorie A,Autre,Intrumentation,réseau Mesure et qualité,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,,"ingénieur en traitement et valorisation des eaux usées urbaines, responsable du développement de chaines de mesures innovantes",,
668,1980-01-01T00:00:00Z,4,fr,592967443,Organisme de recherche,,Oui,Oui,Non,Non,Non,,Biologie et santé,,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Oui,,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,,,,Je réalise,Je réalise,Je réalise,Je réalise,,,,Modéré,Modéré,Très important,Très important,Très important,,,,Modéré,Faible,Important,Faible,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,Bac+4,,Biologie et santé,,Non,Non,Non,Non,Ingénieur d'étude en bioinformatique,Ingénieur d'étude en bioinformatique,Ingénieur d'étude en bioinformatique,,,Personnel d'appui / soutien à la recherche,,Catégorie A,"Informatique, Statistiques et Calcul Scientifique",,infrastructure de recherche et réseau de la structure,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,data analyst,Oui,
669,1980-01-01T00:00:00Z,4,fr,1107098510,Organisme de recherche,,Oui,Oui,Non,Non,Non,,Physique nucléaire et des hautes énergies,,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Oui,,Je réalise,Je réalise,Je réalise,Je réalise,Je réalise,,,,,Je réalise,Je réalise,Je réalise,,,,Important,Important,Important,Important,Important,,,,,Important,Important,Important,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,,Bac+5,,Physique nucléaire et des hautes énergies,,Non,Non,Non,"Oui, à mon initiative",Ingénieur-chercheur,,,,,Chercheur / Enseignant-chercheur (y compris doctorant et contractuel),Professeur(e) / Directeur(trice) de Recherche ou assimilé,,,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,Physicien,,
